variant,seed,brightness,correlation,color_texture,step,detail,before_edge_mse_ycc_y,before_edge_mse_ycc_cb,before_edge_mse_ycc_cr,before_flat_mse_ycc_y,before_flat_mse_ycc_cb,before_flat_mse_ycc_cr,before_flat_sigma_c,before_flat_sigma_y,before_texture_mse_ycc_y,before_texture_mse_ycc_cb,before_texture_mse_ycc_cr,after_edge_mse_ycc_y,after_edge_mse_ycc_cb,after_edge_mse_ycc_cr,after_flat_mse_ycc_y,after_flat_mse_ycc_cb,after_flat_mse_ycc_cr,after_flat_sigma_c,after_flat_sigma_y,after_texture_mse_ycc_y,after_texture_mse_ycc_cb,after_texture_mse_ycc_cr,clean_edge_mse_ycc_y,clean_edge_mse_ycc_cb,clean_edge_mse_ycc_cr,clean_flat_mse_ycc_y,clean_flat_mse_ycc_cb,clean_flat_mse_ycc_cr,clean_flat_sigma_c,clean_flat_sigma_y,clean_texture_mse_ycc_y,clean_texture_mse_ycc_cb,clean_texture_mse_ycc_cr
baseline,173,128.0,8,True,5.0,50.0,49.390107479649394,18.97210197026172,37.77859274030057,49.80458659637223,14.551779275187306,17.907394461650107,3.9249847148472536,7.053243983128126,47.92733838917744,16.022720678106005,15.40396031091164,3.5893490088497275,0.771333292378798,2.9545456137323742,3.117606879261756,0.7104493153629778,1.0964617251650168,0.8208987429589137,1.758891668190862,3.3208503288707703,21.62744215581063,1.1310078394839471,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004823018248248561,20.551557879386994,0.00024510433108468024
baseline,173,128.0,8,True,5.0,100.0,49.390107479649394,18.97210197026172,37.77859274030057,49.80458659637223,14.551779275187306,17.907394461650107,3.9249847148472536,7.053243983128126,47.92733838917744,16.022720678106005,15.40396031091164,30.25556982570336,0.785166054551628,2.9875505848958266,31.191326866326914,0.7168476467593857,1.1100370596391271,0.8259131825127529,5.583957567652442,29.858327887330447,21.6489829564649,1.140498390731722,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.00048178729152131703,20.55156293253265,0.0002450640327586048
baseline,173,128.0,24,False,1.0,0.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,1.6685531489686396,19.73285161370358,26.32873381082294,0.6837643899542725,14.32275930050548,16.64016203993157,3.206824747328531,0.8082689889641697,14.206744053850512,23.864994823382723,16.128072183827445,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,14.232103602069861,6.480382384428544e-12,1.0320073654599593e-11
baseline,173,128.0,24,False,1.0,50.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,3.607395563894293,19.78825525294131,26.381196948483595,3.09942292927992,14.363042461705563,16.655332269054806,3.210003533832246,1.7577740326391507,14.131131709699405,23.918865357695477,16.143396266193335,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,13.141523185419695,4.968293158169777e-12,7.912056463389821e-12
baseline,173,128.0,24,False,1.0,100.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,30.482437035163592,20.007893343436393,26.706668462479296,31.276018744225727,14.614440396395366,16.833706692869118,3.2358654943191656,5.5901180019610175,34.455570571284575,24.2408136231715,16.370653723114245,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,3.7426850159359533,6.264369637418308e-12,9.976071198072541e-12
baseline,173,128.0,24,False,5.0,0.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,1.6568509382063963,15.676178889192684,9.482735260336604,0.7021041782247542,7.185736511800667,6.431309294264775,2.210372739589512,0.8108269348594899,14.2458689149072,8.81359161016614,4.748041140161478,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,14.232103343179034,6.264369638543462e-12,9.976071199864364e-12
baseline,173,128.0,24,False,5.0,50.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,3.5827608677419946,15.72039551187811,9.501676953669266,3.1105684475438338,7.203273513783724,6.436866346324535,2.2125302195152843,1.7584967951108443,14.163955084901852,8.837890826114483,4.75262583111387,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,13.141524736592341,4.536267665837037e-12,7.2240515530234556e-12
baseline,173,128.0,24,False,5.0,100.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.92733045707531,25.277460647846667,17.34543715960024,30.359969446462863,15.909596705602254,9.612187966913071,31.211975960200995,7.317507383613701,6.505851538364377,2.2294452814719854,5.585358124303509,34.387323880713915,8.949032899147742,4.810076610814355,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,3.742684729122465,6.69639512975105e-12,1.0664076108438904e-11
baseline,173,128.0,24,True,1.0,0.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,1.6685531489686396,19.73285161370358,26.32873381082294,0.6837643899542725,14.32275930050548,16.64016203993157,3.206824747328531,0.8082689889641697,0.8584875009065299,40.50507074368175,16.162832503959702,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004866578059244879,17.34906690331799,0.0002469114499333455
baseline,173,128.0,24,True,1.0,50.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,3.607395563894293,19.78825525294131,26.381196948483595,3.09942292927992,14.363042461705563,16.655332269054806,3.210003533832246,1.7577740326391507,3.305366710619811,40.579870714913,16.158242207882157,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.00048665373585810696,17.34906627097081,0.00024691534327854893
baseline,173,128.0,24,True,1.0,100.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,30.482437035163592,20.007893343436393,26.706668462479296,31.276018744225727,14.614440396395366,16.833706692869118,3.2358654943191656,5.5901180019610175,29.987399335174032,40.92614544401037,16.316694082077635,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004860294537145163,17.34906234233268,0.0002468144524071662
baseline,173,128.0,24,True,5.0,0.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,1.6568509382063963,15.676178889192684,9.482735260336604,0.7021041782247542,7.185736511800667,6.431309294264775,2.210372739589512,0.8108269348594899,0.8908601622966823,29.442948233339592,4.843414910558096,1.1191786919200488,4.3202549289531917e-13,6.880049112622774e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004822719809103781,20.55155664125293,0.00024508323522361066
baseline,173,128.0,24,True,5.0,50.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,3.5827608677419946,15.72039551187811,9.501676953669266,3.1105684475438338,7.203273513783724,6.436866346324535,2.2125302195152843,1.7584967951108443,3.3332287034505783,29.493101340078976,4.841826840855885,0.4051993126773926,0.0,0.0,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.0004823018248248561,20.551557879386994,0.00024510433108468024
baseline,173,128.0,24,True,5.0,100.0,49.390107120597186,19.925460028557584,27.836840329587826,49.8045883685691,14.783156926440721,16.92606190764426,3.2626053572845444,7.053244118044325,47.927338236740184,25.277460927248185,17.345438321471672,30.359969446462863,15.909596705602254,9.612187966913071,31.211975960200995,7.317507383613701,6.505851538364377,2.2294452814719854,5.585358124303509,29.929882982337663,29.68378247376822,4.878854340112887,1.4400113166451913e-06,2.1601274588508256e-13,3.4400245473522914e-13,2.3283064365386963e-10,0.0,0.0,0.0,0.0,0.00048178729152131703,20.55156293253265,0.0002450640327586048
baseline,173,200.0,8,False,1.0,0.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,1.8364536582168347,10.353700147055731,29.605053507141655,1.09418492566102,8.188962034041502,9.571912417901139,2.8509525085090672,1.0423836006683864,12.687425141897407,12.432050797632982,10.967974336610732,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.530734260511704,1.533690496684209e-11,2.442417430053575e-11
baseline,173,200.0,8,False,1.0,50.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,12.670783449787244,10.382519967120599,29.71385142242285,12.572445162961545,8.22813271571944,9.600087714554284,2.856074225946943,3.5449576440755264,19.62929362104872,12.478355654356326,10.99352932899605,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,9.553371561176625,2.0089185398817148e-11,3.199222834054713e-11
baseline,173,200.0,8,False,1.0,100.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,45.100569299168704,10.449722681850439,29.89717115139792,45.601419919218735,8.280167029169663,9.64854913637416,2.864485034614162,6.749505096572581,45.0038145044324,12.558026277341432,11.070112281446624,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.6180851656299367,1.7497032434694253e-11,2.7864198862222527e-11
baseline,173,200.0,8,False,5.0,0.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,1.8282267586082617,0.7980558288416421,2.9313474500242758,1.100268832337977,0.6613244507181356,1.1114951165354165,0.8190987541472828,1.0433779050081222,12.708170038922592,0.887655603547772,1.1544354485340322,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.53073426305043,1.6200955952632742e-11,2.58001841230603e-11
baseline,173,200.0,8,False,5.0,50.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,12.618162528629075,0.8019142907772866,2.9395581713642183,12.564583932105768,0.6627565965087053,1.1160875379031114,0.8206325810058372,3.5442291821311884,19.634680455866242,0.8894515348477366,1.1566713539377496,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,9.553372578230626,1.9873172654057223e-11,3.164822588760372e-11
baseline,173,200.0,8,False,5.0,100.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732269303946,16.022721076142407,15.40395786512914,44.95662570409504,0.8088900746260337,2.9563998691081164,45.56464766509133,0.6653043906493318,1.122050836555084,0.8228245017048397,6.747407559005257,44.96791065540358,0.8931811158070251,1.1631849112021542,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.6180851959829842,1.8145070672349515e-11,2.889620622642821e-11
baseline,173,200.0,8,True,1.0,0.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,1.8364536582168347,10.353700147055731,29.605053507141655,1.09418492566102,8.188962034041502,9.571912417901139,2.8509525085090672,1.0423836006683864,1.252248690871177,27.985931917568248,11.195168810791293,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021415679279444605,17.33661827508335,0.00010898128848113837
baseline,173,200.0,8,True,1.0,50.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,12.670783449787244,10.382519967120599,29.71385142242285,12.572445162961545,8.22813271571944,9.600087714554284,2.856074225946943,3.5449576440755264,12.430830007631553,28.005987134621762,11.22259951479007,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021406586151899998,17.33661997926077,0.0001090069874725374
baseline,173,200.0,8,True,1.0,100.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,45.100569299168704,10.449722681850439,29.89717115139792,45.601419919218735,8.280167029169663,9.64854913637416,2.864485034614162,6.749505096572581,44.145402864598104,28.062219910038095,11.261035865775334,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021512662833866975,17.336588083564415,0.00010912015596045973
baseline,173,200.0,8,True,5.0,0.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,1.8282267586082617,0.7980558288416421,2.9313474500242758,1.100268832337977,0.6613244507181356,1.1114951165354165,0.8190987541472828,1.0433779050081222,1.261237798888393,21.683925259380242,1.1519170753891177,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021220979720858396,20.543297361047852,0.00010815590742989025
baseline,173,200.0,8,True,5.0,50.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,12.618162528629075,0.8019142907772866,2.9395581713642183,12.564583932105768,0.6627565965087053,1.1160875379031114,0.8206325810058372,3.5442291821311884,12.426584205745334,21.689400254831906,1.1550360220034501,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021216019217276544,20.543296070320345,0.00010822394238587898
baseline,173,200.0,8,True,5.0,100.0,49.39011119866146,18.972102197786842,37.77858903164826,49.80456681598697,14.551784602836667,17.907374845867583,3.92498455596441,7.053242289528267,47.92732726391216,16.022706721572796,15.403960725793683,44.95662570409504,0.8088900746260337,2.9563998691081164,45.56464766509133,0.6653043906493318,1.122050836555084,0.8228245017048397,6.747407559005257,44.11051327043368,21.697980193738648,1.1585163493697301,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.0002131145054481792,20.543277620596356,0.00010820442931223128
baseline,173,200.0,24,False,1.0,0.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,1.8411920218722833,19.775379976337288,26.39862171532807,1.0893647346996647,14.355381738504747,16.67138391014534,3.210321612926163,1.041357906882752,12.678065565971398,23.940437787015156,16.179653445621145,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.530734260511704,1.533690496684209e-11,2.442417430053575e-11
baseline,173,200.0,24,False,1.0,50.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,12.680617702249913,19.849434769955764,26.481218439744232,12.572864682097517,14.432151587620549,16.70518489538112,3.216972824420334,3.5445950586553043,19.63576175212649,24.000398558815554,16.21084811163643,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,9.553371561176625,2.0089185398817148e-11,3.199222834054713e-11
baseline,173,200.0,24,False,1.0,100.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,45.119678846197296,19.94815422575655,26.61753481858088,45.6251949026372,14.5469307604354,16.789915241700733,3.2291465191991806,6.750637380206215,45.03703612391904,24.12936830077448,16.303965234042366,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.6180851656299367,1.7497032434694253e-11,2.7864198862222527e-11
baseline,173,200.0,24,False,5.0,0.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,1.824874157346878,15.662794649771767,9.494486359850258,1.0957387416280715,7.22093853613197,6.413701036819854,2.216784064144153,1.0424741433996816,12.694001350400711,8.890090785157104,4.772491987271427,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,13.53073426305043,1.6200955952632742e-11,2.58001841230603e-11
baseline,173,200.0,24,False,5.0,50.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,12.642842247511323,15.72384071722468,9.525257941154461,12.563709758282043,7.255832341042209,6.426153363038055,2.22127706626055,3.5438664791518173,19.636189437450554,8.91401204264537,4.779817200261098,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,9.553372578230626,1.9873172654057223e-11,3.164822588760372e-11
baseline,173,200.0,24,False,5.0,100.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731729155301,25.277461596158386,17.345431559033926,45.03462283356833,15.810492457827877,9.569435026316835,45.579400823582716,7.309021187460921,6.458721498612739,2.229254774133885,6.748055637656007,44.99205274593207,8.959171924878648,4.803992127479209,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.6180851959829842,1.8145070672349515e-11,2.889620622642821e-11
baseline,173,200.0,24,True,1.0,0.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731961470529,25.277443979302404,17.3454290146255,1.8411920218722833,19.775379976337288,26.39862171532807,1.0893647346996647,14.355381738504747,16.67138391014534,3.210321612926163,1.041357906882752,1.247504531426688,40.71461084010515,16.195172369493662,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021415679279444605,17.33661827508335,0.00010898128848113837
baseline,173,200.0,24,True,1.0,50.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731961470529,25.277443979302404,17.3454290146255,12.680617702249913,19.849434769955764,26.481218439744232,12.572864682097517,14.432151587620549,16.70518489538112,3.216972824420334,3.5445950586553043,12.448730459289733,40.8280890099189,16.218155082691776,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021406586151899998,17.33661997926077,0.0001090069874725374
baseline,173,200.0,24,True,1.0,100.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731961470529,25.277443979302404,17.3454290146255,45.119678846197296,19.94815422575655,26.61753481858088,45.6251949026372,14.5469307604354,16.789915241700733,3.2291465191991806,6.750637380206215,44.20187594875,40.98533283776608,16.2895281686767,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021512662833866975,17.336588083564415,0.00010912015596045973
baseline,173,200.0,24,True,5.0,0.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731961470529,25.277443979302404,17.3454290146255,1.824874157346878,15.662794649771767,9.494486359850258,1.0957387416280715,7.22093853613197,6.413701036819854,2.216784064144153,1.0424741433996816,1.2616424307170986,29.5650376980041,4.863685719763715,0.7836375396529363,2.534724258162461e-28,4.0365736906502088e-28,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021220979720858396,20.543297361047852,0.00010815590742989025
baseline,173,200.0,24,True,5.0,50.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731961470529,25.277443979302404,17.3454290146255,12.642842247511323,15.72384071722468,9.525257941154461,12.563709758282043,7.255832341042209,6.426153363038055,2.22127706626055,3.5438664791518173,12.447072387703681,29.638565332503923,4.86784505328209,0.10899142269213907,2.1601274701023666e-13,3.440024565270483e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.00021216019217276544,20.543296070320345,0.00010822394238587898
baseline,173,200.0,24,True,5.0,100.0,49.390119883178194,19.9254611176075,27.83684471973094,49.804566752505686,14.78315397567342,16.92610657078737,3.262604942833645,7.05324227914038,47.92731961470529,25.277443979302404,17.3454290146255,45.03462283356833,15.810492457827877,9.569435026316835,45.579400823582716,7.309021187460921,6.458721498612739,2.229254774133885,6.748055637656007,44.161157433264165,29.732401679304026,4.8844002302863085,9.211550466737717e-10,4.3202549177016507e-13,6.880049094704584e-13,3.843361142221591e-10,3.801824327577501e-11,6.054443203339985e-11,7.323762205672396e-13,0.0,0.0002131145054481792,20.543277620596356,0.00010820442931223128
