seed,mean_encoded,injected_linear_rgb_sigma,gray,domain,component,measured,reference,passed
92821,0.0627451017,0.064000003,false,encoded,y,0.414395005,0.413255334,true
92821,0.0627451017,0.064000003,false,encoded,cb,0.372584105,0.371635735,true
92821,0.0627451017,0.064000003,false,encoded,cr,0.419880182,0.417938203,true
92821,0.117647059,0.00100000005,true,linear,y,0.000998258241,0.00100105838,true
92821,0.117647059,0.00100000005,true,linear,cb,4.8156925e-19,6.84785089e-19,true
92821,0.117647059,0.00100000005,true,linear,cr,6.0771481e-19,8.64162462e-19,true
92821,0.117647059,0.00100000005,true,encoded,y,0.00549620995,0.00556798792,true
92821,0.117647059,0.00100000005,true,encoded,cb,3.8263361e-18,5.3716501e-18,true
92821,0.117647059,0.00100000005,true,encoded,cr,4.82863332e-18,6.77873726e-18,true
92821,0.117647059,0.00100000005,false,linear,y,0.000751787622,0.000750374864,true
92821,0.117647059,0.00100000005,false,linear,cb,0.00067559391,0.000674688141,true
92821,0.117647059,0.00100000005,false,linear,cr,0.000760628842,0.000759731571,true
92821,0.117647059,0.00100000005,false,encoded,y,0.00417532865,0.00417343946,true
92821,0.117647059,0.00100000005,false,encoded,cb,0.00376999821,0.00375255616,true
92821,0.117647059,0.00100000005,false,encoded,cr,0.00423985114,0.00422506453,true
92821,0.117647059,0.00800000038,true,linear,y,0.00798606593,0.00800846703,true
92821,0.117647059,0.00800000038,true,linear,cb,6.14094337e-19,7.82876664e-19,true
92821,0.117647059,0.00800000038,true,linear,cr,7.74954445e-19,9.87948851e-19,true
92821,0.117647059,0.00800000038,true,encoded,y,0.0542166047,0.0549093857,true
92821,0.117647059,0.00800000038,true,encoded,cb,4.88821845e-18,6.19897133e-18,true
92821,0.117647059,0.00800000038,true,encoded,cr,6.16867212e-18,7.82277278e-18,true
92821,0.117647059,0.00800000038,false,linear,y,0.00601430144,0.00600299891,true
92821,0.117647059,0.00800000038,false,linear,cb,0.00540475128,0.00539750513,true
92821,0.117647059,0.00800000038,false,linear,cr,0.00608503073,0.00607785257,true
92821,0.117647059,0.00800000038,false,encoded,y,0.0412821956,0.0411214978,true
92821,0.117647059,0.00800000038,false,encoded,cb,0.0371424109,0.0369821563,true
92821,0.117647059,0.00800000038,false,encoded,cr,0.0416531786,0.041617088,true
92821,0.117647059,0.0320000015,true,linear,y,0.0319442637,0.0320338681,true
92821,0.117647059,0.0320000015,true,linear,cb,1.489972e-18,1.56919368e-18,true
92821,0.117647059,0.0320000015,true,linear,cr,1.88026549e-18,1.98023916e-18,true
92821,0.117647059,0.0320000015,true,encoded,y,0.25649482,0.258183062,true
92821,0.117647059,0.0320000015,true,encoded,cb,1.10410091e-17,1.17995246e-17,true
92821,0.117647059,0.0320000015,true,encoded,cr,1.39331675e-17,1.48903727e-17,true
92821,0.117647059,0.0320000015,false,linear,y,0.0240572058,0.0240119956,true
92821,0.117647059,0.0320000015,false,linear,cb,0.0216190051,0.0215900205,true
92821,0.117647059,0.0320000015,false,linear,cr,0.0243401229,0.0243114103,true
92821,0.117647059,0.0320000015,false,encoded,y,0.194069326,0.193424672,true
92821,0.117647059,0.0320000015,false,encoded,cb,0.174238816,0.173961401,true
92821,0.117647059,0.0320000015,false,encoded,cr,0.196919248,0.195630714,true
92821,0.117647059,0.064000003,true,linear,y,0.0638885275,0.0640677363,true
92821,0.117647059,0.064000003,true,linear,cb,2.85681445e-18,2.89355533e-18,true
92821,0.117647059,0.064000003,true,linear,cr,3.60514841e-18,3.65151313e-18,true
92821,0.117647059,0.064000003,true,encoded,y,0.51832056,0.521003067,true
92821,0.117647059,0.064000003,true,encoded,cb,2.29987759e-17,2.34637225e-17,true
92821,0.117647059,0.064000003,true,encoded,cr,2.90232332e-17,2.96099723e-17,true
92821,0.117647059,0.064000003,false,linear,y,0.0481144115,0.0480239913,true
92821,0.117647059,0.064000003,false,linear,cb,0.0432380103,0.043180041,true
92821,0.117647059,0.064000003,false,linear,cr,0.0486802459,0.0486228205,true
92821,0.117647059,0.064000003,false,encoded,y,0.391208708,0.39034453,true
92821,0.117647059,0.064000003,false,encoded,cb,0.351955175,0.351045758,true
92821,0.117647059,0.064000003,false,encoded,cr,0.396810591,0.394743145,true
92821,0.250980407,0.00100000005,true,linear,y,0.000998258241,0.00100105838,true
92821,0.250980407,0.00100000005,true,linear,cb,1.93952657e-18,2.75514547e-18,true
92821,0.250980407,0.00100000005,true,linear,cr,2.44757946e-18,3.47684732e-18,true
92821,0.250980407,0.00100000005,true,encoded,y,0.00247942843,0.00248999847,true
92821,0.250980407,0.00100000005,true,encoded,cb,7.678242e-18,1.06584935e-17,true
92821,0.250980407,0.00100000005,true,encoded,cr,9.68953414e-18,1.34504522e-17,true
92821,0.250980407,0.00100000005,false,linear,y,0.000751787622,0.000750374864,true
92821,0.250980407,0.00100000005,false,linear,cb,0.00067559391,0.000674688141,true
92821,0.250980407,0.00100000005,false,linear,cr,0.000760628842,0.000759731571,true
92821,0.250980407,0.00100000005,false,encoded,y,0.00186948024,0.00186643202,true
92821,0.250980407,0.00100000005,false,encoded,cb,0.00168171676,0.00167818391,true
92821,0.250980407,0.00100000005,false,encoded,cr,0.00189542666,0.00188965595,true
92821,0.250980407,0.00800000038,true,linear,y,0.00798606593,0.00800846703,true
92821,0.250980407,0.00800000038,true,linear,cb,1.91778847e-18,2.7346072e-18,true
92821,0.250980407,0.00800000038,true,linear,cr,2.42014725e-18,3.45092907e-18,true
92821,0.250980407,0.00800000038,true,encoded,y,0.0200990289,0.0202047098,true
92821,0.250980407,0.00800000038,true,encoded,cb,8.69134055e-18,1.14634494e-17,true
92821,0.250980407,0.00800000038,true,encoded,cr,1.09680096e-17,1.44662639e-17,true
92821,0.250980407,0.00800000038,false,linear,y,0.00601430144,0.00600299891,true
92821,0.250980407,0.00800000038,false,linear,cb,0.00540475128,0.00539750513,true
92821,0.250980407,0.00800000038,false,linear,cr,0.00608503073,0.00607785257,true
92821,0.250980407,0.00800000038,false,encoded,y,0.0151800243,0.0151413968,true
92821,0.250980407,0.00800000038,false,encoded,cb,0.0136480331,0.0136145875,true
92821,0.250980407,0.00800000038,false,encoded,cr,0.0153477117,0.015329551,true
92821,0.250980407,0.0320000015,true,linear,y,0.0319442637,0.0320338681,true
92821,0.250980407,0.0320000015,true,linear,cb,2.44674359e-18,3.12756183e-18,true
92821,0.250980407,0.0320000015,true,linear,cr,3.0876605e-18,3.94681702e-18,true
92821,0.250980407,0.0320000015,true,encoded,y,0.126057371,0.127280369,true
92821,0.250980407,0.0320000015,true,encoded,cb,1.05242413e-17,1.29028777e-17,true
92821,0.250980407,0.0320000015,true,encoded,cr,1.32810341e-17,1.6282746e-17,true
92821,0.250980407,0.0320000015,false,linear,y,0.0240572058,0.0240119956,true
92821,0.250980407,0.0320000015,false,linear,cb,0.0216190051,0.0215900205,true
92821,0.250980407,0.0320000015,false,linear,cr,0.0243401229,0.0243114103,true
92821,0.250980407,0.0320000015,false,encoded,y,0.0958346128,0.0951832309,true
92821,0.250980407,0.0320000015,false,encoded,cb,0.086112164,0.0855949372,true
92821,0.250980407,0.0320000015,false,encoded,cr,0.0975279287,0.0963852331,true
92821,0.250980407,0.064000003,true,linear,y,0.0638885275,0.0640677363,true
92821,0.250980407,0.064000003,true,linear,cb,3.43334693e-18,3.95749882e-18,true
92821,0.250980407,0.064000003,true,linear,cr,4.33270132e-18,4.99415341e-18,true
92821,0.250980407,0.064000003,true,encoded,y,0.366327971,0.368432969,true
92821,0.250980407,0.064000003,true,encoded,cb,1.66725035e-17,1.8346952e-17,true
92821,0.250980407,0.064000003,true,encoded,cr,2.10398153e-17,2.31528796e-17,true
92821,0.250980407,0.064000003,false,linear,y,0.0481144115,0.0480239913,true
92821,0.250980407,0.064000003,false,linear,cb,0.0432380103,0.043180041,true
92821,0.250980407,0.064000003,false,linear,cr,0.0486802459,0.0486228205,true
92821,0.250980407,0.064000003,false,encoded,y,0.276586652,0.275810778,true
92821,0.250980407,0.064000003,false,encoded,cb,0.249083593,0.248059049,true
92821,0.250980407,0.064000003,false,encoded,cr,0.281911552,0.279017419,true
92821,0.501960814,0.00100000005,true,linear,y,0.000998258009,0.00100105838,true
92821,0.501960814,0.00100000005,true,linear,cb,7.75900212e-18,1.10093612e-17,true
92821,0.501960814,0.00100000005,true,linear,cr,9.79144858e-18,1.38932296e-17,true
92821,0.501960814,0.00100000005,true,encoded,y,0.00107259979,0.00107623881,true
92821,0.501960814,0.00100000005,true,encoded,cb,1.45891946e-17,2.04903623e-17,true
92821,0.501960814,0.00100000005,true,encoded,cr,1.84107888e-17,2.58577487e-17,true
92821,0.501960814,0.00100000005,false,linear,y,0.00075178768,0.000750374864,true
92821,0.501960814,0.00100000005,false,linear,cb,0.000675593968,0.000674688141,true
92821,0.501960814,0.00100000005,false,linear,cr,0.000760628842,0.000759731513,true
92821,0.501960814,0.00100000005,false,encoded,y,0.00080858008,0.000806726282,true
92821,0.501960814,0.00100000005,false,encoded,cb,0.000726320199,0.000725356687,true
92821,0.501960814,0.00100000005,false,encoded,cr,0.000818111585,0.000816780492,true
92821,0.501960814,0.00800000038,true,linear,y,0.00798606593,0.00800846703,true
92821,0.501960814,0.00800000038,true,linear,cb,7.69999602e-18,1.09713969e-17,true
92821,0.501960814,0.00800000038,true,linear,cr,9.71698578e-18,1.3845321e-17,true
92821,0.501960814,0.00800000038,true,encoded,y,0.00858783443,0.00861659832,true
92821,0.501960814,0.00800000038,true,encoded,cb,1.52992629e-17,2.0954083e-17,true
92821,0.501960814,0.00800000038,true,encoded,cr,1.93068571e-17,2.64429392e-17,true
92821,0.501960814,0.00800000038,false,linear,y,0.00601430144,0.00600299891,true
92821,0.501960814,0.00800000038,false,linear,cb,0.00540475128,0.00539750513,true
92821,0.501960814,0.00800000038,false,linear,cr,0.00608503073,0.00607785257,true
92821,0.501960814,0.00800000038,false,encoded,y,0.00647291122,0.00645852555,true
92821,0.501960814,0.00800000038,false,encoded,cb,0.00581348175,0.00580715341,true
92821,0.501960814,0.00800000038,false,encoded,cr,0.00655066594,0.0065389215,true
92821,0.501960814,0.0320000015,true,linear,y,0.0319442637,0.0320338681,true
92821,0.501960814,0.0320000015,true,linear,cb,7.91333996e-18,1.11277307e-17,true
92821,0.501960814,0.0320000015,true,linear,cr,9.98621487e-18,1.40426052e-17,true
92821,0.501960814,0.0320000015,true,encoded,y,0.0347677246,0.0348873362,true
92821,0.501960814,0.0320000015,true,encoded,cb,1.69715078e-17,2.21930507e-17,true
92821,0.501960814,0.0320000015,true,encoded,cr,2.1417142e-17,2.80064529e-17,true
92821,0.501960814,0.0320000015,false,linear,y,0.0240572058,0.0240119956,true
92821,0.501960814,0.0320000015,false,linear,cb,0.0216190051,0.0215900205,true
92821,0.501960814,0.0320000015,false,linear,cr,0.0243401229,0.0243114103,true
92821,0.501960814,0.0320000015,false,encoded,y,0.0261823777,0.0261445958,true
92821,0.501960814,0.0320000015,false,encoded,cb,0.0235484447,0.0235083178,true
92821,0.501960814,0.0320000015,false,encoded,cr,0.0265278257,0.0264697652,true
92821,0.501960814,0.064000003,true,linear,y,0.0638885275,0.0640677363,true
92821,0.501960814,0.064000003,true,linear,cb,8.82636042e-18,1.17606083e-17,true
92821,0.501960814,0.064000003,true,linear,cr,1.11383989e-17,1.4841263e-17,true
92821,0.501960814,0.064000003,true,encoded,y,0.0733982995,0.0744989663,true
92821,0.501960814,0.064000003,true,encoded,cb,1.8918825e-17,2.3619747e-17,true
92821,0.501960814,0.064000003,true,encoded,cr,2.38745517e-17,2.98068677e-17,true
92821,0.501960814,0.064000003,false,linear,y,0.0481144115,0.0480239913,true
92821,0.501960814,0.064000003,false,linear,cb,0.0432380103,0.043180041,true
92821,0.501960814,0.064000003,false,linear,cr,0.0486802459,0.0486228205,true
92821,0.501960814,0.064000003,false,encoded,y,0.0560178235,0.0557835884,true
92821,0.501960814,0.064000003,false,encoded,cb,0.0502092987,0.0500756763,true
92821,0.501960814,0.064000003,false,encoded,cr,0.0567312352,0.0565364063,true
92821,0.784313738,0.00100000005,true,linear,y,0.000998258241,0.00100105826,true
92821,0.784313738,0.00100000005,true,linear,cb,2.50048957e-17,3.53514131e-17,true
92821,0.784313738,0.00100000005,true,linear,cr,3.15548526e-17,4.46116074e-17,true
92821,0.784313738,0.00100000005,true,encoded,y,0.000604297325,0.000606124639,true
92821,0.784313738,0.00100000005,true,encoded,cb,3.11371098e-17,4.32426665e-17,true
92821,0.784313738,0.00100000005,true,encoded,cr,3.92933787e-17,5.45699487e-17,true
92821,0.784313738,0.00100000005,false,linear,y,0.000751787855,0.000750374864,true
92821,0.784313738,0.00100000005,false,linear,cb,0.000675594143,0.000674688024,true
92821,0.784313738,0.00100000005,false,linear,cr,0.000760628784,0.000759731571,true
92821,0.784313738,0.00100000005,false,encoded,y,0.000455265486,0.000454339286,true
92821,0.784313738,0.00100000005,false,encoded,cb,0.000409002503,0.000408512453,true
92821,0.784313738,0.00100000005,false,encoded,cr,0.00046062388,0.000460003532,true
92821,0.784313738,0.00800000038,true,linear,y,0.00798606686,0.00800846703,true
92821,0.784313738,0.00800000038,true,linear,cb,2.53265267e-17,3.54487987e-17,true
92821,0.784313738,0.00800000038,true,linear,cr,3.19607335e-17,4.47344999e-17,true
92821,0.784313738,0.00800000038,true,encoded,y,0.00483502494,0.00484955823,true
92821,0.784313738,0.00800000038,true,encoded,cb,3.10913535e-17,4.3232469e-17,true
92821,0.784313738,0.00800000038,true,encoded,cr,3.92356381e-17,5.45570778e-17,true
92821,0.784313738,0.00800000038,false,linear,y,0.00601430191,0.00600299891,true
92821,0.784313738,0.00800000038,false,linear,cb,0.00540475128,0.00539750513,true
92821,0.784313738,0.00800000038,false,linear,cr,0.00608503073,0.00607785257,true
92821,0.784313738,0.00800000038,false,encoded,y,0.00364241423,0.00363507378,true
92821,0.784313738,0.00800000038,false,encoded,cb,0.00327251386,0.00326843583,true
92821,0.784313738,0.00800000038,false,encoded,cr,0.00368557172,0.00368036982,true
92821,0.784313738,0.0320000015,true,linear,y,0.0319442637,0.0320338681,true
92821,0.784313738,0.0320000015,true,linear,cb,2.46665325e-17,3.51222046e-17,true
92821,0.784313738,0.0320000015,true,linear,cr,3.11278553e-17,4.43223555e-17,true
92821,0.784313738,0.0320000015,true,encoded,y,0.0193726271,0.0194299351,true
92821,0.784313738,0.0320000015,true,encoded,cb,3.11304891e-17,4.32923006e-17,true
92821,0.784313738,0.0320000015,true,encoded,cr,3.92850274e-17,5.46325862e-17,true
92821,0.784313738,0.0320000015,false,linear,y,0.0240572058,0.0240119956,true
92821,0.784313738,0.0320000015,false,linear,cb,0.0216190051,0.0215900205,true
92821,0.784313738,0.0320000015,false,linear,cr,0.0243401229,0.0243114103,true
92821,0.784313738,0.0320000015,false,encoded,y,0.0145908231,0.0145631758,true
92821,0.784313738,0.0320000015,false,encoded,cb,0.013113426,0.0130944885,true
92821,0.784313738,0.0320000015,false,encoded,cr,0.01476824,0.0147443982,true
92821,0.784313738,0.064000003,true,linear,y,0.0638885275,0.0640677363,true
92821,0.784313738,0.064000003,true,linear,cb,2.3848163e-17,3.44995163e-17,true
92821,0.784313738,0.064000003,true,linear,cr,3.00951137e-17,4.35365571e-17,true
92821,0.784313738,0.064000003,true,encoded,y,0.0389514491,0.039066799,true
92821,0.784313738,0.064000003,true,encoded,cb,3.09997978e-17,4.3255683e-17,true
92821,0.784313738,0.064000003,true,encoded,cr,3.91201009e-17,5.45863732e-17,true
92821,0.784313738,0.064000003,false,linear,y,0.0481144115,0.0480239913,true
92821,0.784313738,0.064000003,false,linear,cb,0.0432380103,0.043180041,true
92821,0.784313738,0.064000003,false,linear,cr,0.0486802459,0.0486228205,true
92821,0.784313738,0.064000003,false,encoded,y,0.0293246228,0.0292787664,true
92821,0.784313738,0.064000003,false,encoded,cb,0.0263722949,0.0263263918,true
92821,0.784313738,0.064000003,false,encoded,cr,0.0297057871,0.0296428148,true
92821,0.941176474,0.00100000005,true,linear,y,0.000998258125,0.00100105826,true
92821,0.941176474,0.00100000005,true,linear,cb,3.0281719e-17,4.27134131e-17,true
92821,0.941176474,0.00100000005,true,linear,cr,3.82139212e-17,5.39020599e-17,true
92821,0.941176474,0.00100000005,true,encoded,y,0.000475450157,0.000476852729,true
92821,0.941176474,0.00100000005,true,encoded,cb,3.03133041e-17,4.30291645e-17,true
92821,0.941176474,0.00100000005,true,encoded,cr,3.82537814e-17,5.43005228e-17,true
92821,0.941176474,0.00100000005,false,linear,y,0.000751787855,0.000750374864,true
92821,0.941176474,0.00100000005,false,linear,cb,0.000675594143,0.000674688024,true
92821,0.941176474,0.00100000005,false,linear,cr,0.000760628784,0.000759731571,true
92821,0.941176474,0.00100000005,false,encoded,y,0.000358150341,0.000357439887,true
92821,0.941176474,0.00100000005,false,encoded,cb,0.000321786705,0.000321386673,true
92821,0.941176474,0.00100000005,false,encoded,cr,0.00036236411,0.000361896266,true
92821,0.941176474,0.00800000038,true,linear,y,0.00798606593,0.00800846703,true
92821,0.941176474,0.00800000038,true,linear,cb,3.05454838e-17,4.29214954e-17,true
92821,0.941176474,0.00800000038,true,linear,cr,3.85467787e-17,5.41646468e-17,true
92821,0.941176474,0.00800000038,true,encoded,y,0.00380385155,0.00381502672,true
92821,0.941176474,0.00800000038,true,encoded,cb,3.01699967e-17,4.29678704e-17,true
92821,0.941176474,0.00800000038,true,encoded,cr,3.80729332e-17,5.42231682e-17,true
92821,0.941176474,0.00800000038,false,linear,y,0.00601430191,0.00600299891,true
92821,0.941176474,0.00800000038,false,linear,cb,0.00540475128,0.00539750513,true
92821,0.941176474,0.00800000038,false,linear,cr,0.00608503073,0.00607785257,true
92821,0.941176474,0.00800000038,false,encoded,y,0.00286528585,0.0028596397,true
92821,0.941176474,0.00800000038,false,encoded,cb,0.002574499,0.00257120887,true
92821,0.941176474,0.00800000038,false,encoded,cr,0.00289914757,0.00289528095,true
92821,0.941176474,0.0320000015,true,linear,y,0.0319442637,0.0320338681,true
92821,0.941176474,0.0320000015,true,linear,cb,3.05882953e-17,4.30583342e-17,true
92821,0.941176474,0.0320000015,true,linear,cr,3.86008035e-17,5.43373323e-17,true
92821,0.941176474,0.0320000015,true,encoded,y,0.0152269723,0.0152711486,true
92821,0.941176474,0.0320000015,true,encoded,cb,3.02360024e-17,4.2970716e-17,true
92821,0.941176474,0.0320000015,true,encoded,cr,3.81562303e-17,5.42267614e-17,true
92821,0.941176474,0.0320000015,false,linear,y,0.0240572058,0.0240119956,true
92821,0.941176474,0.0320000015,false,linear,cb,0.0216190051,0.0215900205,true
92821,0.941176474,0.0320000015,false,linear,cr,0.0243401229,0.0243114103,true
92821,0.941176474,0.0320000015,false,encoded,y,0.0114682568,0.0114463856,true
92821,0.941176474,0.0320000015,false,encoded,cb,0.0103064664,0.0102919647,true
92821,0.941176474,0.0320000015,false,encoded,cr,0.0116059994,0.0115889059,true
92821,0.941176474,0.064000003,true,linear,y,0.0638885275,0.0640677363,true
92821,0.941176474,0.064000003,true,linear,cb,3.06595454e-17,4.32233898e-17,true
92821,0.941176474,0.064000003,true,linear,cr,3.8690718e-17,5.4545623e-17,true
92821,0.941176474,0.064000003,true,encoded,y,0.0305247717,0.0306124594,true
92821,0.941176474,0.064000003,true,encoded,cb,3.03709288e-17,4.29902573e-17,true
92821,0.941176474,0.064000003,true,encoded,cr,3.83265005e-17,5.42514213e-17,true
92821,0.941176474,0.064000003,false,linear,y,0.0481144115,0.0480239913,true
92821,0.941176474,0.064000003,false,linear,cb,0.0432380103,0.043180041,true
92821,0.941176474,0.064000003,false,linear,cr,0.0486802459,0.0486228205,true
92821,0.941176474,0.064000003,false,encoded,y,0.0229844972,0.0229440723,true
92821,0.941176474,0.064000003,false,encoded,cb,0.0206631254,0.020630287,true
92821,0.941176474,0.064000003,false,encoded,cr,0.0232676566,0.0232294817,true
